Bubblesort: Worst_Comparisons
,1000,10000,100000
1,982017,98760123,9979200207
2,982017,98760123,9979200207
3,982017,98760123,9979200207
4,982017,98760123,9979200207
5,982017,98760123,9979200207
6,982017,98760123,9979200207
7,982017,98760123,9979200207
8,982017,98760123,9979200207
9,982017,98760123,9979200207
10,982017,98760123,9979200207
